Wall time,Step,Value
1769358230.028701,1050,0.6958000063896179
1769358262.5327,1060,0.8220999836921692
1769358291.6921732,1070,0.7867000102996826
1769358319.2151756,1080,0.7067999839782715
1769358345.8821084,1090,0.7049000263214111
1769358370.2848468,1100,0.6834999918937683
1769358401.9422612,1110,0.8525000214576721
1769358430.232568,1120,0.771399974822998
1769358457.559797,1130,0.6359000205993652
1769358484.4073362,1140,0.6863999962806702
1769358509.4543552,1150,0.6280999779701233
1769358541.7559574,1160,0.8009999990463257
1769358571.0936,1170,0.7488999962806702
1769358598.2209845,1180,0.7279999852180481
1769358625.1787972,1190,0.652899980545044
1769358650.1856124,1200,0.6604999899864197
1769359373.5137503,1210,0.8119000196456909
1769359402.6291807,1220,0.7936000227928162
1769359429.4963295,1230,0.6894000172615051
1769359455.9661517,1240,0.6952999830245972
1769359480.606967,1250,0.6521999835968018
1769359512.3568878,1260,0.9244999885559082
1769359540.460242,1270,0.7311000227928162
1769359567.2044919,1280,0.7573000192642212
1769359593.5068045,1290,0.6596999764442444
1769359617.9596148,1300,0.656499981880188
1769359649.561458,1310,0.7567999958992004
1769359678.5049956,1320,0.7486000061035156
1769359705.3263533,1330,0.7159000039100647
1769359732.025283,1340,0.7175999879837036
1769359758.3321872,1350,0.6985999941825867
1769359788.8077312,1360,0.8195000290870667
1769359816.8155856,1370,0.7547000050544739
1769359843.1856074,1380,0.6996999979019165
1769359869.289626,1390,0.6894000172615051
1769359894.7490308,1400,0.6680999994277954
1769360622.3985646,1410,0.876800000667572
1769360651.1811984,1420,0.7796000242233276
1769360678.17013,1430,0.732699990272522
1769360705.2598205,1440,0.6789000034332275
1769360731.0060441,1450,0.6499000191688538
1769360762.4897408,1460,0.8166999816894531
1769360791.442095,1470,0.7610999941825867
1769360818.66117,1480,0.7178000211715698
1769360845.641551,1490,0.7131999731063843
1769360870.1847086,1500,0.6384000182151794
1769360901.8595502,1510,0.7734000086784363
1769360929.1357138,1520,0.7098000049591064
1769360955.9763966,1530,0.7006000280380249
1769360982.9774554,1540,0.6190000176429749
1769361010.6771498,1550,0.6589000225067139
1769361042.4472935,1560,0.82669997215271
1769361070.9840336,1570,0.7095000147819519
1769361098.2822049,1580,0.7055000066757202
1769361125.042423,1590,0.6862999796867371
1769361150.5307105,1600,0.5651999711990356
1769361884.2512631,1610,0.8093000054359436
1769361913.4859412,1620,0.8004999756813049
1769361940.9512327,1630,0.7206000089645386
1769361967.6214116,1640,0.7218999862670898
1769361993.7398276,1650,0.670199990272522
1769362025.6055975,1660,0.8080000281333923
1769362053.9426708,1670,0.7002999782562256
1769362081.0436444,1680,0.7753999829292297
1769362107.925549,1690,0.6841999888420105
1769362132.153325,1700,0.6424000263214111
1769362165.26966,1710,0.8428000211715698
1769362195.3831267,1720,0.7885000109672546
1769362222.9073257,1730,0.7674999833106995
1769362249.8413801,1740,0.6741999983787537
1769362276.1597068,1750,0.5996000170707703
1769362307.7051857,1760,0.7825000286102295
1769362337.034062,1770,0.7833999991416931
1769362364.1813216,1780,0.695900022983551
1769362390.785011,1790,0.6036999821662903
1769362415.71153,1800,0.619700014591217
1769363145.7398715,1810,0.7878000140190125
1769363174.8441572,1820,0.7285000085830688
1769363202.4020557,1830,0.6949999928474426
1769363229.777581,1840,0.6948999762535095
1769363254.1313052,1850,0.6434000134468079
1769363286.4995966,1860,0.8748999834060669
1769363314.6029663,1870,0.7106000185012817
1769363342.5990417,1880,0.6080999970436096
1769363369.6016157,1890,0.6924999952316284
1769363394.1504142,1900,0.6366000175476074
1769363424.5261993,1910,0.7912999987602234
1769363454.4190264,1920,0.7167999744415283
1769363481.557259,1930,0.6862999796867371
1769363508.3204124,1940,0.6583999991416931
1769363532.2879004,1950,0.6491000056266785
1769363562.9106288,1960,0.8409000039100647
1769363591.2815483,1970,0.656000018119812
1769363618.055331,1980,0.6577000021934509
1769363645.0310595,1990,0.6083999872207642
1769363670.5156486,2000,0.5964999794960022
1769364395.3503816,2010,0.7894999980926514
1769364423.816987,2020,0.6495000123977661
1769364451.0452836,2030,0.6729000210762024
1769364477.5542262,2040,0.6614000201225281
1769364502.6728141,2050,0.6462000012397766
1769364534.3700662,2060,0.8519999980926514
1769364563.0908515,2070,0.7203999757766724
1769364590.0597222,2080,0.6561999917030334
1769364616.4202785,2090,0.6334999799728394
1769364640.9506295,2100,0.652400016784668
1769364671.3582547,2110,0.8220000267028809
1769364699.155929,2120,0.6654999852180481
1769364726.1249588,2130,0.6323000192642212
1769364752.8520088,2140,0.6202999949455261
1769364777.7760928,2150,0.6089000105857849
1769364809.3930526,2160,0.7781999707221985
1769364837.1952412,2170,0.7264000177383423
1769364864.8645668,2180,0.708899974822998
1769364892.813945,2190,0.7509999871253967
1769364917.9448614,2200,0.5985999703407288
1769365639.9562902,2210,0.8274000287055969
1769365668.1157434,2220,0.6761999726295471
1769365694.7094111,2230,0.6855999827384949
1769365720.843755,2240,0.6363999843597412
1769365744.7658875,2250,0.5916000008583069
1769365775.1909642,2260,0.7663000226020813
1769365803.203369,2270,0.6711000204086304
1769365829.6131868,2280,0.6582000255584717
1769365855.7923818,2290,0.6137999892234802
1769365880.9365625,2300,0.6552000045776367
1769365914.1149855,2310,0.7468000054359436
1769365943.4661703,2320,0.718999981880188
1769365971.0164573,2330,0.6273000240325928
1769365997.5010135,2340,0.5927000045776367
1769366020.1007984,2350,0.5094000101089478
1769366051.872341,2360,0.7609999775886536
1769366080.8778253,2370,0.7027999758720398
1769366107.6190643,2380,0.6984999775886536
1769366133.9537616,2390,0.6211000084877014
1769366157.3954453,2400,0.6621999740600586
1769366885.8647394,2410,0.7888000011444092
1769366914.1471565,2420,0.6966000199317932
1769366941.1192982,2430,0.6456000208854675
1769366967.941673,2440,0.6262999773025513
1769366994.0377698,2450,0.6223999857902527
1769367025.3320408,2460,0.7157999873161316
1769367054.6518936,2470,0.7188000082969666
1769367082.0137303,2480,0.6718999743461609
1769367109.069777,2490,0.6654999852180481
1769367132.5165274,2500,0.5645999908447266
1769367166.122644,2510,0.7892000079154968
1769367194.472592,2520,0.6920999884605408
1769367221.2512283,2530,0.6710000038146973
1769367247.7763762,2540,0.5947999954223633
1769367272.0541399,2550,0.6592000126838684
1769367304.1402035,2560,0.7318999767303467
1769367333.5082464,2570,0.6582000255584717
1769367360.3542874,2580,0.6944000124931335
1769367386.7342699,2590,0.5605999827384949
1769367412.6538336,2600,0.6165000200271606
1769368129.5901878,2610,0.7317000031471252
1769368157.8120823,2620,0.6796000003814697
1769368184.4387035,2630,0.603600025177002
1769368210.8110433,2640,0.5620999932289124
1769368236.233794,2650,0.5461000204086304
1769368268.5361636,2660,0.7239000201225281
1769368296.0431948,2670,0.7182000279426575
1769368322.6785548,2680,0.7613999843597412
1769368349.0874631,2690,0.6151999831199646
1769368373.3920076,2700,0.5805000066757202
1769368404.1271644,2710,0.6805999875068665
1769368432.2485838,2720,0.6593000292778015
1769368458.6732118,2730,0.6500999927520752
1769368484.7780962,2740,0.6067000031471252
1769368509.6780305,2750,0.5796999931335449
1769368540.030545,2760,0.7694000005722046
1769368568.1127403,2770,0.7069000005722046
1769368594.6081579,2780,0.6776000261306763
1769368620.9539995,2790,0.6434999704360962
1769368646.384687,2800,0.5339999794960022
1769369367.2538097,2810,0.7211999893188477
1769369396.499449,2820,0.6796000003814697
1769369423.1937134,2830,0.6643999814987183
1769369449.5608838,2840,0.6216999888420105
1769369475.1687536,2850,0.5953999757766724
1769369505.557214,2860,0.7437999844551086
1769369533.2399971,2870,0.6255000233650208
1769369559.7197752,2880,0.6201000213623047
1769369585.8684452,2890,0.5963000059127808
1769369610.5078495,2900,0.5710999965667725
1769369640.6985848,2910,0.7430999875068665
1769369669.3943217,2920,0.6607999801635742
1769369696.130492,2930,0.5909000039100647
1769369723.3580723,2940,0.6775000095367432
1769369748.784121,2950,0.6675000190734863
1769369780.8872535,2960,0.7325999736785889
1769369809.6382573,2970,0.6881999969482422
1769369836.7262018,2980,0.6678000092506409
1769369863.3457844,2990,0.6431999802589417
1769369889.7053056,3000,0.6128000020980835
1769370624.782506,3010,0.720300018787384
1769370654.8490884,3020,0.6136000156402588
1769370682.00385,3030,0.5889000296592712
1769370708.8421762,3040,0.5708000063896179
1769370734.3393586,3050,0.6053000092506409
1769370765.5379639,3060,0.7200000286102295
1769370795.0382397,3070,0.6535999774932861
1769370822.3862507,3080,0.6115000247955322
1769370849.1302648,3090,0.6539000272750854
1769370874.0586421,3100,0.5292999744415283
1769370905.1695554,3110,0.7785999774932861
1769370932.954821,3120,0.6751000285148621
1769370960.0272207,3130,0.6115999817848206
1769370986.9775047,3140,0.6115999817848206
1769371012.2817392,3150,0.5182999968528748
1769371043.414118,3160,0.7416999936103821
1769371071.8486545,3170,0.6636000275611877
1769371098.9201546,3180,0.5845999717712402
1769371125.8060777,3190,0.5845000147819519
1769371151.199889,3200,0.5249999761581421
1769371882.8695958,3210,0.6974999904632568
1769371911.3529847,3220,0.657800018787384
1769371938.4910944,3230,0.695900022983551
1769371965.2481894,3240,0.6335999965667725
1769371990.3389661,3250,0.6340000033378601
1769372021.8557916,3260,0.7021999955177307
1769372050.5262568,3270,0.6776999831199646
1769372077.535789,3280,0.5705000162124634
1769372104.1748192,3290,0.6018000245094299
1769372128.8767312,3300,0.5586000084877014
1769372161.034424,3310,0.704200029373169
1769372190.042458,3320,0.6847000122070312
1769372217.164539,3330,0.5863000154495239
1769372244.263007,3340,0.6121000051498413
1769372270.8393464,3350,0.5608999729156494
1769372303.6117136,3360,0.7498999834060669
1769372332.1906571,3370,0.6039999723434448
1769372359.2385435,3380,0.6341000199317932
1769372385.8494112,3390,0.5551999807357788
1769372410.176901,3400,0.5874000191688538
1769373141.5189202,3410,0.6848999857902527
1769373170.1512012,3420,0.6401000022888184
1769373197.244238,3430,0.645799994468689
1769373224.0686295,3440,0.5468999743461609
1769373249.6200466,3450,0.5663999915122986
1769373281.7351787,3460,0.7095000147819519
1769373310.8156486,3470,0.6832000017166138
1769373337.850137,3480,0.6373999714851379
1769373364.447131,3490,0.5860000252723694
1769373389.1167521,3500,0.5572999715805054
1769373421.6045582,3510,0.6880000233650208
1769373450.2624934,3520,0.682200014591217
1769373477.6020124,3530,0.6775000095367432
1769373504.764472,3540,0.6164000034332275
1769373529.6454692,3550,0.567799985408783
1769373561.5051494,3560,0.7002000212669373
1769373589.8072088,3570,0.5940999984741211
1769373616.9063623,3580,0.5202999711036682
1769373643.5181184,3590,0.5282999873161316
1769373668.1803782,3600,0.5455999970436096
1769374401.416126,3610,0.703499972820282
1769374430.7991617,3620,0.6100000143051147
1769374458.120671,3630,0.640999972820282
1769374485.012849,3640,0.5493000149726868
1769374510.6888852,3650,0.5318999886512756
1769374543.4048712,3660,0.6818000078201294
1769374572.9509742,3670,0.6665999889373779
1769374600.0760074,3680,0.5613999962806702
1769374626.9287133,3690,0.6223000288009644
1769374652.063477,3700,0.5541999936103821
1769374684.9822214,3710,0.6934000253677368
1769374714.8516884,3720,0.6557000279426575
1769374742.229234,3730,0.5609999895095825
1769374769.1412506,3740,0.6193000078201294
1769374794.4730432,3750,0.4966999888420105
1769374826.8141196,3760,0.7250000238418579
1769374855.3497732,3770,0.6717000007629395
1769374882.5129652,3780,0.6216999888420105
1769374909.4350336,3790,0.6266000270843506
1769374935.3408842,3800,0.5615000128746033
1769375669.0581212,3810,0.6432999968528748
1769375698.4938035,3820,0.5906999707221985
1769375725.7936022,3830,0.628600001335144
1769375752.6747303,3840,0.5835000276565552
1769375778.818607,3850,0.552299976348877
1769375810.310317,3860,0.6259999871253967
1769375839.2276635,3870,0.605400025844574
1769375866.541215,3880,0.6524999737739563
1769375893.6425967,3890,0.5414999723434448
1769375919.0972893,3900,0.5925999879837036
1769375952.34049,3910,0.6618000268936157
1769375981.540374,3920,0.6183000206947327
1769376009.1821685,3930,0.614300012588501
1769376036.3738625,3940,0.5491999983787537
1769376061.090426,3950,0.5914000272750854
1769376093.3383596,3960,0.6388999819755554
1769376121.9462128,3970,0.6341000199317932
1769376149.2885559,3980,0.6057999730110168
1769376176.353894,3990,0.560699999332428
1769376200.2868495,4000,0.5717999935150146
1769376924.6729481,4010,0.784600019454956
1769376954.4981668,4020,0.6488000154495239
1769376982.0662086,4030,0.5566999912261963
1769377009.24964,4040,0.5861999988555908
1769377033.4978023,4050,0.5450999736785889
1769377066.7727785,4060,0.7020999789237976
1769377096.685599,4070,0.6338000297546387
1769377123.718296,4080,0.5848000049591064
1769377150.5808527,4090,0.5665000081062317
1769377175.8213181,4100,0.5527999997138977
1769377207.0194094,4110,0.6843000054359436
1769377236.392257,4120,0.6018000245094299
1769377263.6509547,4130,0.6000999808311462
1769377290.6453884,4140,0.6087999939918518
1769377316.2752702,4150,0.5126000046730042
1769377348.215155,4160,0.70660001039505
1769377377.1040668,4170,0.6549000144004822
1769377404.3136437,4180,0.6674000024795532
1769377431.0148664,4190,0.5645999908447266
1769377455.2620282,4200,0.5995000004768372
1769378184.799454,4210,0.6559000015258789
1769378214.3416162,4220,0.6367999911308289
1769378241.9171894,4230,0.5870000123977661
1769378268.501533,4240,0.5943999886512756
1769378293.3261678,4250,0.5968999862670898
1769378323.98836,4260,0.6650999784469604
1769378352.0259519,4270,0.6162999868392944
1769378378.5829263,4280,0.6097999811172485
1769378404.902498,4290,0.5860999822616577
1769378428.403495,4300,0.58160001039505
1769378460.797315,4310,0.6495000123977661
1769378490.8379846,4320,0.6172999739646912
1769378518.0042064,4330,0.5942000150680542
1769378545.021224,4340,0.5641999840736389
1769378569.611669,4350,0.5291000008583069
1769378602.1178186,4360,0.6473000049591064
1769378631.6239796,4370,0.6312999725341797
1769378658.697646,4380,0.6373999714851379
1769378685.7214735,4390,0.5371999740600586
1769378712.0551438,4400,0.5618000030517578
1769379439.2910264,4410,0.641700029373169
1769379466.3783016,4420,0.6031000018119812
1769379492.8865218,4430,0.5902000069618225
